MIME: Mutual Information Minimization and Entropy Maximization for Bayesian Belief Propagation,
Matching Free Trees with Replicator Equations,
Learning Hierarchical Structures with Linear Relational Embedding,
On Spectral Clustering: Analysis and an algorithm,
On Discriminative vs. Generative Classifiers: A comparison of logistic regression and naive Bayes,
Linear-time inference in Hierarchical HMMs,
Quantizing Density Estimators,
"An Efficient, Exact Algorithm for Solving Tree-Structured Graphical Games",
(Not) Bounding the True Error,
Minimax Probability Machine,
A Dynamic HMM for On-line Segmentation of Sequential Data,
Online Learning with Kernels,
Active Information Retrieval,
The Method of Quantum Clustering,
Kernel Feature Spaces and Nonlinear Blind Souce Separation,
Escaping the Convex Hull with Extrapolated Vector Machines,
Discriminative Direction for Kernel Classifiers,
Very loopy belief propagation for unwrapping phase images,
Product Analysis: Learning to Model Observations as Products of Hidden Variables,
"Fast, Large-Scale Transformation-Invariant Clustering",
KLD-Sampling: Adaptive Particle Filters,
Incremental Learning and Selective Sampling via Parametric Optimization Framework for SVM,
Adaptive Sparseness Using Jeffreys Prior,
Approximate Dynamic Programming via Linear Programming,
A kernel method for multi-labelled classification,
Learning from Infinite Data in Finite Time,
Adaptive Nearest Neighbor Classification Using Support Vector Machines,
"TAP Gibbs Free Energy, Belief Propagation and Sparsity",
Spectral Kernel Methods for Clustering,
Pranking with Ranking,
A Parallel Mixture of SVMs for Very Large Scale Problems,
Convolution Kernels for Natural Language,
A Generalization of Principal Components Analysis to the Exponential Family,
Incorporating Invariances in Non-Linear Support Vector Machines,
Latent Dirichlet Allocation,
"Duality, Geometry, and Support Vector Regression",
Laplacian Eigenmaps and Spectral Techniques for Embedding and Clustering,
The Infinite Hidden Markov Model,
Thin Junction Trees,
Rao-Blackwellised Particle Filtering via Data Augmentation,
Semi-supervised MarginBoost,
Generalization Performance of Some Learning Problems in Hilbert Functional Spaces,
Fast Parameter Estimation Using Green's Functions,
Information-Geometrical Significance of Sparsity in Gallager Codes,
Gaussian Process Regression with Mismatched Models,
On the Concentration of Spectral Properties,
Computing Time Lower Bounds for Recurrent Sigmoidal Neural Networks,
Scaling Laws and Local Minima in Hebbian ICA,
On the Convergence of Leveraging,
Asymptotic Universality for Learning Curves of Support Vector Machines,
"Entropy and Inference, Revisited",
A Variational Approach to Learning Curves,
"Means, Correlations and Bounds",
Boosting and Maximum Likelihood for Exponential Models,
Kernel Machines and Boolean Functions,
Small-World Phenomena and the Dynamics of Information,
Efficiency versus Convergence of Boolean Kernels for On-Line Learning Algorithms,
Novel iteration schemes for the Cluster Variation Method,
Information Geometrical Framework for Analyzing Belief Propagation Decoder,
Distribution of Mutual Information,
Algorithmic Luckiness,
Analysis of Sparse Bayesian Learning,
PAC Generalization Bounds for Co-training,
On Kernel-Target Alignment,
On the Generalization Ability of On-Line Learning Algorithms,
The Noisy Euclidean Traveling Salesman Problem and Learning,
Geometrical Singularities in the Neuromanifold of Multilayer Perceptrons,
Sampling Techniques for Kernel Methods,
Generating velocity tuning by asymmetric recurrent connections,
Neural Implementation of Bayesian Inference in Population Codes,
Spike timing and the coding of naturalistic sounds in a central auditory area of songbirds,
Activity Driven Adaptive Stochastic Resonance,
Effective Size of Receptive Fields of Inferior Temporal Visual Cortex Neurons in Natural Scenes,
Why Neuronal Dynamics Should Control Synaptic Learning Rules,
Correlation Codes in Neuronal Populations,
Characterizing Neural Gain Control using Spike-triggered Covariance,
Eye movements and the maturation of cortical orientation selectivity,
Information-Geometric Decomposition in Spike Analysis,
Self-regulation Mechanism of Temporally Asymmetric Hebbian Plasticity,
Associative memory in realistic neuronal networks,
3 state neurons for contextual processing,
A theory of neural integration in the head-direction system,
Probabilistic Inference of Hand Motion from Neural Activity in Motor Cortex,
Exact differential equation population dynamics for integrate-and-fire neurons,
Linking Motor Learning to Function Approximation: Learning in an Unlearnable Force Field,
"ACh, Uncertainty, and Cortical Inference",
A Maximum-Likelihood Approach to Modeling Multisensory Enhancement,
Group Redundancy Measures Reveal Redundancy Reduction in the Auditory Pathway,
Orientational and Geometric Determinants of Place and Head-direction,
Classifying Single Trial EEG: Towards Brain Computer Interfacing,
Receptive field structure of flow detectors for heading perception,
Modularity in the motor system: decomposition of muscle patterns as combinations of time-varying synergies,
Bayesian morphometry of hippocampal cells suggests same-cell somatodendritic repulsion,
A Quantitative Model of Counterfactual Reasoning,
Reinforcement Learning and Time Perception -- a Model of Animal Experiments,
Constructing Distributed Representations Using Additive Clustering,
Causal Categorization with Bayes Nets,
Grammatical Bigrams,
A Model of the Phonological Loop: Generalization and Binding,
Generalizable Relational Binding from Coarse-coded Distributed Representations,
Grammar Transfer in a Second Order Recurrent Neural Network,
A Bayesian Model Predicts Human Parse Preference and Reading Times in Sentence Processing,
A Rational Analysis of Cognitive Control in a Speeded Discrimination Task,
The Emergence of Multiple Movement Units in the Presence of Noise and Feedback Delay,
Natural Language Grammar Induction Using a Constituent-Context Model,
Fragment Completion in Humans and Machines,
Probabilistic principles in unsupervised learning of visual structure: human data and a model,
Motivated Reinforcement Learning,
Modeling Temporal Structure in Classical Conditioning,
Learning Factored Representations for Partially Observable Markov Decision Processes,
Coastal Navigation with Mobile Robots,
Reinforcement Learning Using Approximate Belief States,
Neural Network Based Model Predictive Control,
Policy Search via Density Estimation,
Bayesian Map Learning in Dynamic Environments,
Actor-Critic Algorithms,
Approximate Planning in Large POMDPs via Reusable Trajectories,
State Abstraction in MAXQ Hierarchical Reinforcement Learning,
An Environment Model for Nonstationary Reinforcement Learning,
Learning from User Feedback in Image Retrieval Systems,
Generalized Model Selection for Unsupervised Learning in High Dimensions,
Image Recognition in Context: Application to Microscopic Urinalysis,
Reinforcement Learning for Spoken Dialogue Systems,
Application of Blind Separation of Sources to Optical Recording of Brain Activity,
Unmixing Hyperspectral Data,
Churn Reduction in the Wireless Industry,
From Coexpression to Coregulation: An Approach to Inferring Transcriptional Regulation among Gene Classes from Large-Scale Expression Data,
Constructing Heterogeneous Committees Using Input Feature Grouping: Application to Economic Forecasting,
Learning the Similarity of Documents: An Information-Geometric Approach to Document Retrieval and Categorization,
Kirchoff Law Markov Fields for Analog Circuit Design,
Learning Informative Statistics: A Nonparametnic Approach,
Low Power Wireless Communication via Reinforcement Learning,
Image Representations for Facial Expression Coding,
Robust Learning of Chaotic Attractors,
Managing Uncertainty in Cue Combination,
A SNoW-Based Face Detector,
Scale Mixtures of Gaussians and the Statistics of Natural Images,
Hierarchical Image Probability (H1P) Models,
Learning Sparse Codes with a Mixture-of-Gaussians Prior,
An Information-Theoretic Framework for Understanding Saccadic Eye Movements,
Emergence of Topography and Complex Cell Properties from Natural Images using Extensions of ICA,
Bayesian Reconstruction of 3D Human Motion from Single-Camera Video,
Audio Vision: Using Audio-Visual Synchrony to Locate Sounds,
Search for Information Bearing Components in Speech,
Speech Modelling Using Subspace and EM Techniques,
Online Independent Component Analysis with Local Learning Rate Adaptation,
Constrained Hidden Markov Models,
Broadband Direction-Of-Arrival Estimation Based on Second Order Statistics,
Spectral Cues in Human Sound Localization,
Neural System Model of Human Sound Localization,
Bayesian Modelling of fMRI lime Series,
An Oscillatory Correlation Frame work for Computational Auditory Scene Analysis,
An Analog VLSI Model of Periodicity Extraction,
Bifurcation Analysis of a Silicon Neuron,
A Neuromorphic VLSI System for Modeling the Neural Control of Axial Locomotion,
A Winner-Take-All Circuit with Controllable Soft Max Property,
An Oculo-Motor System with Multi-Chip Neuromorphic Analog VLSI Control,
The Parallel Problems Server: an Interactive Tool for Large Scale Machine Learning,
Manifold Stochastic Dynamics for Bayesian Learning,
Data Visualization and Feature Selection: New Algorithms for Nongaussian Data,
A MCMC Approach to Hierarchical Mixture Modelling,
Correctness of Belief Propagation in Gaussian Graphical Models of Arbitrary Topology,
Dual Estimation and the Unscented Transformation,
Support Vector Method for Multivariate Density Estimation,
The Relevance Vector Machine,
Building Predictive Models from Fractal Representations of Symbolic Sequences,
On Input Selection with Reversible Jump Markov Chain Monte Carlo Sampling,
Predictive App roaches for Choosing Hyperparameters in Gaussian Processes,
Training Data Selection for Optimal Generalization in Trigonometric Polynomial Networks,
Agglomerative Information Bottleneck,
Leveraged Vector Machines,
"Bayesian Model Selection for Support Vector Machines, Gaussian Processes and Other Kernel Classifiers",
Greedy Importance Sampling,
Better Generative Models for Sequential Data Problems: Bidirectional Recurrent Mixture Density Networks,
Support Vector Method for Novelty Detection,
An Analysis of Turbo Decoding with Gaussian Densities,
Nonlinear Discriminant Analysis Using Kernel Functions,
v-Arc: Ensemble Learning in the Presence of Outliers,
The Infinite Gaussian Mixture Model,
Large Margin DAGs for Multiclass Classification,
Optimal Kernel Shapes for Local Linear Regression,
